Ref,Author_Year,Location,Lat,Long,Precip_mm,Temp_C,Precip_avg_mm,Temp_avg_C,IPCC_climclass,Soil_Texture,Soil_Class,Soil_Sand_perc,Soil_Silt_perc,Soil_Clay_perc,Soil_SOC_perc,Soil_SON_perc,Soil_BD_gcm3,pH,CEC,Man_PreCrop,Man_LandType,Man_Crop,Man_Management,n_measurements,Method,Chamber_Area_m2,Chamber_Closure_min,Chamber_Int,Chamber_out,n_measurements_2,Year_type,Year,Duration,Reps,Fert_Type,Fert_Mode_App,Fert_n_App,n_Crops,Residues,tillage,till_depth,cover_crop,Irrigation_YN,Liming,N_App_Rate_kgN_ha,N_uptake_kgN_ha,N2O_kgN2O-N_ha,N2O_se_kgN2O-N_ha,N2O_Interp_Method,EF,deltaEF,CropType,FertType,STD,avgPrecip,avgTemp,SoilTexture,SoilTexture2,PrecipClass,TempClass
8,"Cai et al., 1997","Nanjing, Jiangsu, China",32.04,118.87,NA,NA,NA,NA,NA,NA,Stagnic Luvi-soils,34,39,27,1.85,0.12,NA,8,NA,NA,wet cropland,rice,NA,30,static,0.25,NA,NA,NA,4,NA,1994,103,3,ammonium sulfate,NA,4,NA,NA,NA,NA,NA,NA,NA,0,NA,0.126072,9.15E-02,NA,NA,1.12E-03,Rice,NA,1493.538,1097.985,15.747,clay loam,Fine,avg,warm temperate
8,"Cai et al., 1997","Nanjing, Jiangsu, China",32.04,118.87,NA,NA,NA,NA,NA,NA,Stagnic Luvi-soils,34,39,27,NA,NA,NA,NA,NA,NA,wet cropland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,0.16068,0.11124,NA,0.034608,NA,NA,NA,1493.538,1097.985,15.747,clay loam,Fine,avg,warm temperate
8,"Cai et al., 1997","Nanjing, Jiangsu, China",32.04,118.87,NA,NA,NA,NA,NA,NA,Stagnic Luvi-soils,34,39,27,NA,NA,NA,NA,NA,NA,wet cropland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,0.90228,0.709464,NA,0.258736,NA,NA,NA,1493.538,1097.985,15.747,clay loam,Fine,avg,warm temperate
8,"Cai et al., 1997","Nanjing, Jiangsu, China",32.04,118.87,NA,NA,NA,NA,NA,NA,Stagnic Luvi-soils,34,39,27,NA,NA,NA,NA,NA,NA,wet cropland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,urea,NA,4,NA,NA,NA,NA,NA,NA,NA,0,NA,0.126072,9.15E-02,NA,NA,5.89E-04,NA,Urea,1493.538,1097.985,15.747,clay loam,Fine,avg,warm temperate
8,"Cai et al., 1997","Nanjing, Jiangsu, China",32.04,118.87,NA,NA,NA,NA,NA,NA,Stagnic Luvi-soils,34,39,27,NA,NA,NA,NA,NA,NA,wet cropland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,0.155736,6.18E-02,NA,0.029664,NA,NA,NA,1493.538,1097.985,15.747,clay loam,Fine,avg,warm temperate
8,"Cai et al., 1997","Nanjing, Jiangsu, China",32.04,118.87,NA,NA,NA,NA,NA,NA,Stagnic Luvi-soils,34,39,27,NA,NA,NA,NA,NA,NA,wet cropland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,0.56856,0.244728,NA,0.147496,NA,NA,NA,1493.538,1097.985,15.747,clay loam,Fine,avg,warm temperate
8,"Cai et al., 1997","Nanjing, Jiangsu, China",32.04,118.87,NA,NA,NA,NA,NA,NA,Stagnic Luvi-soils,34,39,27,NA,NA,NA,NA,NA,NA,wet cropland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1493.538,1097.985,15.747,clay loam,Fine,avg,warm temperate
9,"Cardenas et al., 2010","Aberystwyth, Wales",52.43,-4.02,1163,NA,NA,NA,NA,fine loam,Denbigh/Rheidol series,30,47,23,NA,NA,0.93,6.43,NA,NA,grassland,cattle-grazed grassland,NA,50,static,0.16,NA,NA,NA,2,NA,2006-2007,365,10,Ammon nitrate,Broadcast,6,NA,NA,NA,NA,NA,NA,NA,0,NA,0.96,NA,NA,NA,2.49E-02,Forage,Ammonium nitrate,NA,1468.215,9.784,loam,Medium,avg,cool temperate
9,"Cardenas et al., 2010","Aberystwyth, Wales",52.43,-4.02,1163,NA,NA,NA,NA,fine loam,Denbigh/Rheidol series,30,47,23,NA,NA,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,3.03,NA,NA,2.76,NA,NA,NA,NA,1468.215,9.784,loam,Medium,avg,cool temperate
9,"Cardenas et al., 2010","Aberystwyth, Wales",52.43,-4.02,1163,NA,NA,NA,NA,fine loam,Denbigh/Rheidol series,30,47,23,NA,NA,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,NA,14.5,NA,NA,7.737142857,NA,NA,NA,NA,1468.215,9.784,loam,Medium,avg,cool temperate
9,"Cardenas et al., 2010","Aberystwyth, Wales",52.43,-4.02,1163,NA,NA,NA,NA,fine loam,Denbigh/Rheidol series,30,47,23,NA,NA,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,NA,36,NA,NA,10.01142857,NA,NA,NA,NA,1468.215,9.784,loam,Medium,avg,cool temperate
9,"Cardenas et al., 2010",NA,NA,NA,1247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,NA,NA,NA,3.24E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"Cardenas et al., 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,0.85,NA,NA,1.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"Cardenas et al., 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,NA,5.82,NA,NA,3.411428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"Cardenas et al., 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,NA,35,NA,NA,10.04285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"Cardenas et al., 2010","Devon, England",50.77,-3.9,1036,NA,NA,NA,NA,clay loam,Halstow series,34,31,35,6.7,0.65,1,5.8,NA,NA,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1.95,NA,NA,NA,1.32E-02,NA,NA,NA,1429.6,9.921,clay loam,Fine,avg,cool temperate
9,"Cardenas et al., 2010","Devon, England",50.77,-3.9,1036,NA,NA,NA,NA,clay loam,Halstow series,34,31,35,NA,NA,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,4.07,NA,NA,2.826666667,NA,NA,NA,NA,1429.6,9.921,clay loam,Fine,avg,cool temperate
9,"Cardenas et al., 2010","Devon, England",50.77,-3.9,1036,NA,NA,NA,NA,clay loam,Halstow series,34,31,35,NA,NA,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,NA,8.53,NA,NA,3.76,NA,NA,NA,NA,1429.6,9.921,clay loam,Fine,avg,cool temperate
9,"Cardenas et al., 2010","Devon, England",50.77,-3.9,1036,NA,NA,NA,NA,clay loam,Halstow series,34,31,35,NA,NA,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,NA,24.3,NA,NA,6.385714286,NA,NA,NA,NA,1429.6,9.921,clay loam,Fine,avg,cool temperate
9,"Cardenas et al., 2010",NA,NA,NA,1180,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,0.59,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1.07,NA,NA,NA,1.50E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"Cardenas et al., 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,4.54,NA,NA,4.626666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"Cardenas et al., 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,NA,7.87,NA,NA,3.885714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"Cardenas et al., 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310,NA,25.7,NA,NA,7.94516129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"Cardenas et al., 2010","North Yorkshire, England",54.11,-0.67,877,NA,NA,NA,NA,silty clay loam over chalk,Andover series,NA,NA,NA,4.2,0.5,0.9,7.4,NA,NA,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.57,NA,NA,NA,6.37E-03,NA,NA,NA,789.644,8.773,silty clay loam over chalk,NA,dry,cool temperate
9,"Cardenas et al., 2010","North Yorkshire, England",54.11,-0.67,877,NA,NA,NA,NA,silty clay loam over chalk,Andover series,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,0.9,NA,NA,0.44,NA,NA,NA,NA,789.644,8.773,silty clay loam over chalk,NA,dry,cool temperate
9,"Cardenas et al., 2010","North Yorkshire, England",54.11,-0.67,877,NA,NA,NA,NA,silty clay loam over chalk,Andover series,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,NA,2.04,NA,NA,0.84,NA,NA,NA,NA,789.644,8.773,silty clay loam over chalk,NA,dry,cool temperate
9,"Cardenas et al., 2010","North Yorkshire, England",54.11,-0.67,877,NA,NA,NA,NA,silty clay loam over chalk,Andover series,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,NA,8.1,NA,NA,2.151428571,NA,NA,NA,NA,789.644,8.773,silty clay loam over chalk,NA,dry,cool temperate
9,"Cardenas et al., 2010",NA,NA,NA,836,NA,NA,NA,NA,silty clay loam over chalk,NA,8,45,47,4.5,NA,1.09,6.7,NA,NA,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1.24,NA,NA,NA,1.41E-02,NA,NA,NA,NA,NA,silty clay,Fine,NA,NA
9,"Cardenas et al., 2010",NA,NA,NA,NA,NA,NA,NA,NA,silty clay loam over chalk,NA,8,45,47,NA,NA,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,0.88,NA,NA,-0.48,NA,NA,NA,NA,NA,NA,silty clay,Fine,NA,NA
9,"Cardenas et al., 2010",NA,NA,NA,NA,NA,NA,NA,NA,silty clay loam over chalk,NA,8,45,47,NA,NA,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,NA,2.6,NA,NA,0.777142857,NA,NA,NA,NA,NA,NA,silty clay,Fine,NA,NA
9,"Cardenas et al., 2010",NA,NA,NA,NA,NA,NA,NA,NA,silty clay loam over chalk,NA,8,45,47,NA,NA,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,NA,13.05,NA,NA,3.374285714,NA,NA,NA,NA,NA,NA,silty clay,Fine,NA,NA
9,"Cardenas et al., 2010",NA,NA,NA,NA,NA,NA,NA,NA,silty clay loam over chalk,NA,8,45,47,NA,NA,NA,NA,NA,NA,grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,silty clay,Fine,NA,NA
10,"Chang et al., 1998","Lethbridge,Canada",49.7,112.75,391,NA,NA,NA,NA,clay loam,Typic Haploboroll,34,31,35,NA,NA,NA,NA,NA,NA,cropland,barley,NA,51,static,1.74E-02,NA,NA,NA,5,NA,1993-1994,351,4,manure,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.7,NA,NA,NA,1.31E-03,Upland Grain,Manure,NA,348.629,-1.201,clay loam,Fine,dry,boreal-polar
10,"Chang et al., 1998","Lethbridge,Canada",49.7,112.75,391,NA,NA,NA,NA,clay loam,Typic Haploboroll,34,31,35,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556,NA,11,NA,NA,1.852517986,NA,NA,NA,NA,348.629,-1.201,clay loam,Fine,dry,boreal-polar
10,"Chang et al., 1998","Lethbridge,Canada",49.7,112.75,391,NA,NA,NA,NA,clay loam,Typic Haploboroll,34,31,35,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1113,NA,23,NA,NA,2.00359389,NA,NA,NA,NA,348.629,-1.201,clay loam,Fine,dry,boreal-polar
10,"Chang et al., 1998","Lethbridge,Canada",49.7,112.75,391,NA,NA,NA,NA,clay loam,Typic Haploboroll,34,31,35,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1670,NA,56,NA,NA,3.311377246,NA,NA,NA,NA,348.629,-1.201,clay loam,Fine,dry,boreal-polar
10,"Chang et al., 1998","Lethbridge,Canada",49.7,112.75,391,NA,NA,NA,NA,clay loam,Typic Haploboroll,34,31,35,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348.629,-1.201,clay loam,Fine,dry,boreal-polar
11,"Cheng et al., 2002","Tsukuba, Japan",36.02,140.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,0.38,NA,6.5,NA,NA,cropland,chinese cabbage,NA,27,static,0.24,NA,NA,NA,3,NA,2000,81,3,urea,band application,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.122,NA,NA,NA,4.88E-04,NA,Urea,1208.415,1353.026,13.701,NA,NA,avg,warm temperate
11,"Cheng et al., 2002","Tsukuba, Japan",36.02,140.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,0.658,NA,NA,0.268,NA,NA,NA,1208.415,1353.026,13.701,NA,NA,avg,warm temperate
11,"Cheng et al., 2002","Tsukuba, Japan",36.02,140.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,NA,0.853,NA,NA,0.2924,NA,NA,NA,1208.415,1353.026,13.701,NA,NA,avg,warm temperate
11,"Cheng et al., 2002","Tsukuba, Japan",36.02,140.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,controlled-release urea,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.122,NA,NA,NA,-2.02E-04,NA,Controlled-release urea,1208.415,1353.026,13.701,NA,NA,avg,warm temperate
11,"Cheng et al., 2002","Tsukuba, Japan",36.02,140.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,0.451,NA,NA,0.1645,NA,NA,NA,1208.415,1353.026,13.701,NA,NA,avg,warm temperate
11,"Cheng et al., 2002","Tsukuba, Japan",36.02,140.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,NA,0.508,NA,NA,0.1544,NA,NA,NA,1208.415,1353.026,13.701,NA,NA,avg,warm temperate
11,"Cheng et al., 2002","Tsukuba, Japan",36.02,140.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1208.415,1353.026,13.701,NA,NA,avg,warm temperate
12,"Chiaradia et al., 2009","Capivari, San Paolo, Brazil",-22.93,-47.57,1355,NA,NA,NA,NA,NA,dystrophic Ultisol,NA,NA,NA,0.95,NA,NA,NA,NA,NA,cropland,castor bean,NA,6,static,5.70E-02,NA,NA,NA,4,NA,2004,21,3,Sewage sludge,mixed with soil,1,NA,NA,NA,NA,NA,NA,NA,0,NA,0.158,1.40E-02,NA,NA,3.05E-02,N-fixers,Manure,NA,1481.935,21.926,NA,NA,avg,tropical
12,"Chiaradia et al., 2009","Capivari, San Paolo, Brazil",-22.93,-47.57,1355,NA,NA,NA,NA,NA,dystrophic Ultisol,NA,NA,NA,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5,NA,0.987,0.11,NA,2.210666667,NA,NA,NA,NA,1481.935,21.926,NA,NA,avg,tropical
12,"Chiaradia et al., 2009","Capivari, San Paolo, Brazil",-22.93,-47.57,1355,NA,NA,NA,NA,NA,dystrophic Ultisol,NA,NA,NA,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,2.74,0.3,NA,3.442666667,NA,NA,NA,NA,1481.935,21.926,NA,NA,avg,tropical
12,"Chiaradia et al., 2009","Capivari, San Paolo, Brazil",-22.93,-47.57,1355,NA,NA,NA,NA,NA,dystrophic Ultisol,NA,NA,NA,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,8.64,1.29,NA,5.654666667,NA,NA,NA,NA,1481.935,21.926,NA,NA,avg,tropical
12,"Chiaradia et al., 2009","Capivari, San Paolo, Brazil",-22.93,-47.57,1355,NA,NA,NA,NA,NA,dystrophic Ultisol,NA,NA,NA,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1481.935,21.926,NA,NA,avg,tropical
13,"Ciampitti et al., 2005","Buenos Aires, Brazil",-34.6,-58.48,NA,NA,NA,NA,NA,NA,Argiudoll,NA,NA,NA,2.15,0.2,NA,6.8,NA,NA,fallow,bare soil,NA,10,static,0.01,NA,NA,NA,3,NA,2004-2005,126,3,urea,surface applied,1,NA,NA,NA,NA,NA,NA,NA,0,NA,0.247,NA,NA,NA,3.11E-02,NA,Urea,NA,1055.838,17.22,NA,NA,avg,warm temperate
13,"Ciampitti et al., 2005","Buenos Aires, Brazil",-34.6,-58.48,NA,NA,NA,NA,NA,NA,Argiudoll,NA,NA,NA,NA,NA,NA,NA,NA,NA,fallow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,0.252,NA,NA,0.033333333,NA,NA,NA,NA,1055.838,17.22,NA,NA,avg,warm temperate
13,"Ciampitti et al., 2005","Buenos Aires, Brazil",-34.6,-58.48,NA,NA,NA,NA,NA,NA,Argiudoll,NA,NA,NA,NA,NA,NA,NA,NA,NA,fallow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,0.397,NA,NA,0.5,NA,NA,NA,NA,1055.838,17.22,NA,NA,avg,warm temperate
13,"Ciampitti et al., 2005","Buenos Aires, Brazil",-34.6,-58.48,NA,NA,NA,NA,NA,NA,Argiudoll,NA,NA,NA,NA,NA,NA,NA,NA,NA,cropland,soybean,inoculated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.22,NA,NA,NA,9.33E-03,N-fixers,NA,NA,1055.838,17.22,NA,NA,avg,warm temperate
13,"Ciampitti et al., 2005","Buenos Aires, Brazil",-34.6,-58.48,NA,NA,NA,NA,NA,NA,Argiudoll,NA,NA,NA,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,0.35,NA,NA,0.866666667,NA,NA,NA,NA,1055.838,17.22,NA,NA,avg,warm temperate
13,"Ciampitti et al., 2005","Buenos Aires, Brazil",-34.6,-58.48,NA,NA,NA,NA,NA,NA,Argiudoll,NA,NA,NA,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,0.522,NA,NA,1.006666667,NA,NA,NA,NA,1055.838,17.22,NA,NA,avg,warm temperate
13,"Ciampitti et al., 2005","Buenos Aires, Brazil",-34.6,-58.48,NA,NA,NA,NA,NA,NA,Argiudoll,NA,NA,NA,NA,NA,NA,NA,NA,NA,cropland,NA,not inoculated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.091,NA,NA,NA,-4.96E-02,NA,NA,NA,1055.838,17.22,NA,NA,avg,warm temperate
13,"Ciampitti et al., 2005","Buenos Aires, Brazil",-34.6,-58.48,NA,NA,NA,NA,NA,NA,Argiudoll,NA,NA,NA,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,0.5,NA,NA,2.726666667,NA,NA,NA,NA,1055.838,17.22,NA,NA,avg,warm temperate
13,"Ciampitti et al., 2005","Buenos Aires, Brazil",-34.6,-58.48,NA,NA,NA,NA,NA,NA,Argiudoll,NA,NA,NA,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,0.686,NA,NA,1.983333333,NA,NA,NA,NA,1055.838,17.22,NA,NA,avg,warm temperate
13,"Ciampitti et al., 2005","Buenos Aires, Brazil",-34.6,-58.48,NA,NA,NA,NA,NA,NA,Argiudoll,NA,NA,NA,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1055.838,17.22,NA,NA,avg,warm temperate
14,"Ding et al., 2007","Henan, China",35,114.4,615,13.9,NA,NA,NA,sandy loam,aquic inceptisol,17,72,11,0.73,0.06,1.35,8.65,NA,NA,cropland,maize,Tilled,30,static,7.85E-03,NA,NA,NA,4,NA,2004,105,3,urea,mixed with soil,2,NA,NA,NA,NA,NA,NA,NA,0,NA,0.44,0.06,NA,NA,2.89E-03,Upland Grain,Urea,NA,629.838,14.958,silt loam,Medium,dry,warm temperate
14,"Ding et al., 2007","Henan, China",35,114.4,615,13.9,NA,NA,NA,sandy loam,aquic inceptisol,17,72,11,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,2.01,0.13,NA,1.046666667,NA,NA,NA,NA,629.838,14.958,silt loam,Medium,dry,warm temperate
14,"Ding et al., 2007","Henan, China",35,114.4,615,13.9,NA,NA,NA,sandy loam,aquic inceptisol,17,72,11,NA,NA,NA,NA,NA,NA,cropland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,NA,3.78,0.28,NA,1.336,NA,NA,NA,NA,629.838,14.958,silt loam,Medium,dry,warm temperate
